지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1029900,양구지역,67,686,2,736,15,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1039900,인제지역,56,846,0,848,54,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1069900,속초지역,13,1544,1,1540,16,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1079900,(공)18지역반(강릉),0,224,0,219,5,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1129900,화천지역,5,197,2,195,5,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1139900,사창리지역,10,185,2,176,17,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1149900,춘천지역,10,719,5,711,13,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1159900,원주지역,412,3010,9,3348,65,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1169900,양평지역,6,729,0,687,48,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,1179900,(공)8지역반(원주),0,96,0,95,1,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2029900,대전지역,48,870,0,824,94,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2039900,조치원지역,3,456,0,432,27,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2049900,증평지역,4,484,0,475,13,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2059900,대전지역반,0,48,0,48,0,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2069900,(공)17지역반(청주),0,281,0,228,53,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2079900,(공)19지역반(충주),0,308,0,261,47,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2089900,(공)20지역반(서산),0,219,0,219,0,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2099900,(공)공사지역반(청주),1,123,0,123,1,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2129900,안동지역,20,71,0,82,9,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2139900,대구지역,12,1577,0,1445,144,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2149900,(공)11지구대(대구),0,97,0,97,0,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2159900,(공)16지구대(예천),0,48,0,43,5,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2169900,(공)군수사분견(대구),0,16,0,16,0,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2229900,광주지역,20,1389,3,1337,69,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2239900,전주지역,2,518,1,496,23,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,2249900,(공)1지역반(광주),3,144,0,146,1,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3029900,포천지역,4,676,0,642,38,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3039900,철원지역,2,309,0,303,8,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3049900,가평지역,1,791,0,786,6,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3129900,연천지역,4,75,1,60,18,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3139900,양주지역,10,135,1,138,6,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3149900,덕정지역,3,598,3,550,48,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3159900,전곡지역,1,291,0,274,18,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3229900,파주지역,2,195,0,190,7,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3239900,일산지역,2,184,0,173,13,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3249900,벽제지역,6,392,0,393,5,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3269900,인천지역,103,1713,0,1624,192,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3289900,고양지역,1,768,0,689,80,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3429900,과천지역,2,1259,0,1208,53,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3449900,용인지역,112,5080,1,4610,581,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3459900,(공)수원지역반,16,784,0,779,21,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3469900,서울지역,4,1409,0,1357,56,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3479900,강북지역,7,1269,0,1266,10,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,3499900,(공)서울공군지역반,109,2228,0,2285,52,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,4019900,부산경남지역대,144,745,0,484,405,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,4029900,창원지역,9,253,3,240,19,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,4039900,(공)3지구대(사천),0,160,0,160,0,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,4049900,(공)5지구대(김해),0,288,0,288,0,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,4059900,(공)교육사지구대(진주),1,272,0,272,1,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,4069900,(해)부산지구대,62,416,0,415,63,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),070040,맛있는 우유GT,900ml,4079900,(해)부산진해지구대,0,448,0,448,0,1967,20260101,16,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1029900,양구지역,367,858,0,960,265,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1039900,인제지역,643,1772,0,1749,666,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1069900,속초지역,393,2954,0,2647,700,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1079900,(공)18지역반(강릉),108,288,0,368,28,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1129900,화천지역,392,1344,0,1281,455,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1139900,사창리지역,441,938,21,938,420,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1149900,춘천지역,422,2376,0,2367,431,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1159900,원주지역,1010,3528,0,3587,951,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1169900,양평지역,986,1512,0,1762,736,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,1179900,(공)8지역반(원주),13,312,0,263,62,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2029900,대전지역,624,1949,0,1664,909,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2039900,조치원지역,445,2077,0,1934,588,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2049900,증평지역,267,1460,5,1409,313,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2059900,대전지역반,24,72,0,78,18,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2069900,(공)17지역반(청주),28,144,0,137,35,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2079900,(공)19지역반(충주),1,408,0,316,93,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2089900,(공)20지역반(서산),28,504,0,407,125,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2099900,(공)공사지역반(청주),47,144,0,191,0,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2129900,안동지역,185,960,0,877,268,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2139900,대구지역,706,2160,0,2214,652,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2149900,(공)11지구대(대구),92,288,0,350,30,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2159900,(공)16지구대(예천),24,120,0,122,22,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2169900,(공)군수사분견(대구),0,144,0,140,4,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2229900,광주지역,762,3120,9,3071,802,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2239900,전주지역,418,1224,12,1109,521,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,2249900,(공)1지역반(광주),59,288,0,325,22,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3029900,포천지역,674,1512,7,1452,727,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3039900,철원지역,844,1776,0,1689,931,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3049900,가평지역,853,2160,21,2113,879,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3129900,연천지역,419,1200,0,1281,338,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3139900,양주지역,495,816,0,938,373,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3149900,덕정지역,438,2009,0,1934,513,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3159900,전곡지역,447,912,0,1003,356,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3229900,파주지역,663,1848,0,1844,667,705,20260101,24,일반매장용품,유제품
지역재고현황,202606,060,남양유업(주),150143,초코에몽,180ml,3239900,일산지역,612,2016,0,1829,799,705,20260101,24,일반매장용품,유제품
