지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3259900,(공)벽제분견반,1,4,0,3,2,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3269900,인천지역,29,463,3,465,24,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3289900,고양지역,0,225,0,215,10,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3429900,과천지역,27,790,0,780,37,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3449900,용인지역,57,2395,3,2250,199,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3459900,(공)수원지역반,32,954,0,956,30,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3469900,서울지역,20,971,7,967,17,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3479900,강북지역,8,1100,0,1029,79,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,3499900,(공)서울공군지역반,35,658,0,624,69,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,4019900,부산경남지역대,2,343,1,289,55,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,4029900,창원지역,4,135,0,120,19,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,4039900,(공)3지구대(사천),0,162,0,162,0,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,4049900,(공)5지구대(김해),0,243,0,222,21,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,4059900,(공)교육사지구대(진주),0,99,0,99,0,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,4069900,(해)부산지구대,2,135,1,120,16,3987,20260101,9,일반매장용품,유제품
지역재고현황,202606,b22,남양유업(주),100568,맛있는우유,1.8L,4079900,(해)부산진해지구대,2,288,0,268,22,3987,20260101,9,일반매장용품,유제품
